2972.63,4353,549,995,135,470
2980.49,4642,549,995,135,470
2987.13,5154,549,995,135,470
2995.07,6114,549,995,135,470
3001.35,6563,549,995,135,470
3009.08,6723,548,995,135,470
3016.66,6931,548,995,135,470
3024.71,7219,548,995,135,470
3031.42,7427,548,995,135,470
3039.12,7747,548,995,135,470
3047,8131,548,995,135,470
3054.28,8307,548,995,135,470
3061.45,8403,548,995,135,470
3067.81,8451,548,995,135,470
3075.92,8499,548,995,135,470
3090.61,8467,548,995,135,470
3097.85,8371,548,995,135,470
3105.82,8451,548,994,135,470
3113.25,8531,548,994,135,470
3120.3,8627,548,993,135,470
3128.06,8756,548,992,135,470
3135.83,8788,548,992,135,470
3142.74,8836,548,991,135,470
3151.23,8884,548,991,135,470
3158.22,8932,548,991,135,470
3165.05,8948,548,990,135,470
3172.8,8964,548,990,135,470
3180.48,9044,548,990,135,470
3187.49,9364,548,990,135,470
3194.9,10020,548,990,135,470
3202.6,10612,548,990,135,470
3209.78,10981,548,990,135,470
3217.12,11301,548,990,135,470
3224.88,11557,548,990,135,470
3232.31,11861,548,990,134,480
3239.4,12069,549,990,134,480
3248.11,12293,549,991,134,480
3254.29,12421,549,991,134,480
3262.01,12485,549,991,134,480
3269.61,12533,549,991,134,480
3276.25,12565,550,991,134,480
3284.09,12709,550,991,134,480
3291.45,12757,550,992,134,480
3298.61,12901,550,992,134,480
3306.29,13126,550,992,134,480
3313.92,13270,550,992,134,480
3320.62,13398,550,992,135,470
3328.67,13446,550,993,135,470
3336.09,13526,550,993,135,470
3342.6,13638,551,994,135,470
3350.71,13718,551,994,135,470
3361.64,13910,551,995,135,470
3368.31,14070,551,995,135,470
3373.17,14198,551,996,135,470
3381.4,14438,551,996,135,470
3387.72,14630,551,997,135,470
3395.68,14774,551,998,135,470
3403.42,14950,551,998,135,470
3410.69,15030,550,999,135,470
3417.99,15110,550,1000,135,470
3426.83,15142,550,1000,135,470
3433.99,15190,549,1001,135,470
3440.68,15270,549,1001,136,470
3448.37,15319,548,1002,136,470
3455.85,15399,548,1002,136,470
3463.13,15383,548,1002,136,470
3470.74,15431,547,1002,136,470
3478.68,15415,547,1003,136,470
3485.27,15383,547,1003,136,470
3493.16,15479,546,1003,136,470
3500.97,15527,546,1003,136,470
3507.81,15399,546,1003,136,470
3515.35,15623,545,1003,136,470
3524.02,15719,545,1004,136,470
3530.12,15767,545,1004,136,470
3537.79,15799,544,1004,136,470
3545.75,15815,544,1004,136,470
3552.26,15831,543,1004,137,470
3560.31,15847,543,1004,137,470
3568.1,15863,542,1004,137,470
3574.94,15879,542,1004,137,470
3582.38,15815,541,1004,137,470
3590.48,15831,541,1004,137,470
3597.14,15895,541,1004,136,470
3605.14,15847,540,1004,136,470
3612.7,15863,540,1004,136,470
3627.14,15943,539,1004,136,470
3634.61,15863,539,1004,136,470
3641.61,15863,538,1004,136,470
3649.26,15847,538,1004,136,470
3657.35,15831,538,1004,136,470
3663.56,15831,537,1003,136,470
3671.76,15847,537,1003,136,470
3679.44,15863,536,1002,136,470
3693.87,15863,535,1001,136,470
3717.16,15895,534,1000,136,470
3724.01,15879,534,1000,136,470
3730.8,15879,534,999,136,470
3738.64,15863,534,999,136,470
3746.45,15879,534,998,136,470
3754.31,15815,534,998,136,470
3761.06,15847,534,997,136,470
3768.69,15815,533,997,136,470
3776.71,15847,533,996,136,470
3783.47,15783,533,995,136,470
3791.24,15767,533,994,136,470
3799.41,15783,533,994,136,470
3805.87,15783,533,993,136,470
3814.33,15831,533,992,135,470
3821.47,15767,533,991,135,470
3828.37,15767,533,990,135,470
3842.96,15735,533,989,134,470
3850.94,15735,534,988,134,470
3858.61,15703,534,988,134,470
3866.46,15719,534,987,134,470
3873.48,15719,535,986,134,470
3888.96,15703,535,985,134,470
3896.53,15783,536,984,135,470
3903.55,15735,536,983,134,480
3912.32,15719,537,983,134,480
3918.08,15783,537,982,134,480
3926.11,15767,538,981,134,480
3934.03,15767,539,980,134,480
3940.46,15799,539,979,134,480
3948.76,15767,540,978,134,480
3956.48,15847,541,977,134,480
3963.3,15847,541,976,134,480
3971.25,15799,542,975,134,480
3979.13,15767,543,975,134,480
3985.87,15815,544,974,134,480
3994.04,15815,545,973,134,480
4001.18,15799,545,972,134,480
4008.16,15847,546,971,133,480
4016.08,15831,547,970,133,480
4023.82,15895,548,969,133,480
4030.69,15863,549,969,133,480
4038.33,15895,550,968,133,480
4046.76,15863,551,967,133,480
4053.72,15959,551,967,133,480
4061.67,15943,552,966,133,480
4069.47,15927,553,965,133,480
4077.33,15879,554,965,133,480
4083.86,15863,555,964,133,480
