3478.88,14070,374,1176,119,560
3485.69,14694,374,1176,119,580
3497.12,15959,374,1176,119,580
3501.25,17287,374,1176,119,580
3508.33,18248,374,1176,120,580
3516.9,18680,374,1176,120,580
3522.8,19016,374,1176,120,580
3531.03,19352,374,1176,120,580
3537.94,19881,374,1175,118,590
3544.89,20393,374,1174,118,590
3552.64,21001,374,1173,118,590
3560.23,21721,374,1172,118,590
3567.14,22362,374,1170,118,590
3575.03,23290,374,1168,118,590
3582.63,23882,374,1167,117,590
3590.34,24395,374,1165,117,590
3597.08,24779,374,1163,117,590
3604.84,25051,374,1161,117,590
3611.7,25339,374,1159,115,600
3620.25,25611,374,1157,115,600
3627.77,25835,374,1154,115,600
3633.46,26139,374,1151,113,600
3641.64,26412,374,1148,113,600
3649.26,26668,374,1145,113,600
3656.79,27004,374,1142,112,600
3663.69,27244,375,1139,112,600
3671.5,27532,375,1136,112,600
3678.41,27532,375,1132,110,600
3686.04,27580,375,1129,110,600
3693.66,27564,375,1125,108,610
3700.63,27644,375,1122,108,610
3709.26,27676,375,1118,107,610
3716.04,27676,376,1114,107,610
3722.76,27756,376,1109,105,610
3730.54,27820,376,1105,105,610
3738.19,27820,377,1100,105,610
3746.04,27932,378,1095,103,610
3752.41,28028,379,1090,101,620
3760.33,28092,380,1085,101,620
3767.13,28188,382,1080,99,620
3775.83,28188,383,1075,99,620
3782.58,28140,385,1069,97,620
3789.41,27964,387,1064,96,620
3797.16,27948,389,1059,96,620
3805.25,27916,391,1053,94,620
3812.64,27916,392,1048,92,620
3819.44,28044,394,1042,92,620
3827.01,28140,396,1037,90,620
3834.82,28220,398,1032,90,620
3841.62,28300,400,1027,90,630
3849.48,28332,401,1022,88,630
3857.28,28252,403,1018,86,630
3863.92,28204,405,1014,84,630
3871.77,28236,407,1011,84,640
3879.27,28316,409,1007,82,640
3886.42,28300,410,1004,80,640
3893.53,28396,412,1002,80,640
3901.71,28493,414,999,77,640
3908.95,28557,415,996,75,640
3915.83,28669,417,994,75,640
3923.52,28765,419,991,73,640
3931.26,28829,422,989,72,650
3938.01,28989,424,987,70,650
3946.07,29101,427,984,70,650
3952.86,29197,429,982,70,660
3960.54,29341,432,980,67,650
3968.35,29453,435,978,67,650
3975.01,29629,437,976,66,660
3982.88,29645,440,975,64,660
3990.43,29629,442,973,63,670
3997.99,29645,445,972,63,670
4004.93,29645,447,971,61,660
4012.37,29645,450,970,60,670
4019.55,29661,452,969,60,670
4027.15,29725,455,968,58,680
4034.84,29709,457,968,56,670
4041.81,29709,460,967,56,670
4050.42,29709,463,967,55,680
4056.86,29725,465,967,55,680
4064.86,29725,467,967,55,680
4071.28,29837,470,967,55,680
4079.42,29821,472,968,55,680
4086.17,29901,474,969,53,690
4095.18,29981,476,970,53,690
4101.6,29949,478,971,53,690
4108.13,30029,480,972,53,690
4115.79,29981,482,974,53,690
4123.75,29997,484,975,53,700
4131.65,30029,486,977,53,700
4138.57,30061,488,979,53,700
4146.06,30077,490,981,53,700
4153.9,30157,492,983,53,700
4161.62,30221,494,985,53,700
4168.37,30285,495,986,56,710
4175.51,30349,497,988,54,720
4182.84,30493,498,990,54,720
4198.29,30557,500,992,54,720
4200.91,30590,501,994,54,720
4205.58,30606,502,996,57,720
4213.3,30638,503,998,55,730
4220.97,30686,505,1000,55,730
4228.01,30654,506,1003,55,730
4235.43,30686,507,1005,58,740
4243.47,30734,508,1008,58,740
4250.4,30798,509,1010,58,740
4258.4,30846,511,1012,61,740
4265.73,30910,512,1015,61,740
4273.24,30974,513,1017,61,740
4280.96,31022,514,1020,64,740
4289.21,31102,515,1022,64,740
4296.41,31182,516,1025,64,740
4303.04,31358,517,1028,67,750
4311.27,31374,517,1030,67,750
4318.64,31358,518,1033,69,740
4325.92,31374,519,1036,72,740
4333.42,31374,520,1039,72,740
4340.71,31358,520,1042,75,750
4348.64,31390,521,1044,75,750
4356.64,31358,522,1047,79,750
4363.51,31390,522,1050,79,750
4371.82,31454,523,1052,83,750
4379.15,31486,523,1054,83,750
4385.73,31550,523,1056,83,750
4393.61,31598,523,1058,83,750
4401.33,31710,524,1060,86,750
4408.39,31774,524,1063,87,740
4416.11,31886,524,1065,87,740
4424,31966,524,1068,87,740
4431.57,32030,525,1070,90,740
4438.68,32094,525,1073,90,740
4446.18,32222,526,1076,90,740
4454.69,32254,526,1079,90,740
4461.34,32350,526,1081,90,740
4469.85,32414,526,1084,90,740
4476.23,32462,526,1086,90,740
4483.7,32430,527,1088,93,740
4491.73,32398,527,1090,93,740
4499.61,32430,527,1092,97,740
4506.47,32462,527,1094,97,740
4514.25,32446,527,1096,97,740
4522.45,32494,527,1099,100,740
4529.26,32590,527,1101,100,740
4537.16,32558,527,1103,100,740
4544.68,32654,527,1105,103,730
4551.91,32718,527,1107,103,730
4559.48,32702,527,1109,103,730
4568.25,32767,527,1110,103,730
4574.65,32767,527,1112,103,730
4582.43,32767,527,1114,106,720
4590.01,32767,527,1116,106,720
4596.7,32767,527,1118,106,720
4604.8,32767,527,1120,106,720
4612.08,32767,527,1122,109,720
4619.26,32767,527,1124,109,720
4626.94,32767,527,1126,109,720
4634.76,32767,527,1128,109,720
4641.76,32767,528,1129,109,720
4649.85,32767,528,1131,112,720
4657.16,32767,528,1132,112,720
4664.98,32767,528,1134,112,720
4671.97,32767,528,1136,112,720
4680.41,32767,528,1138,112,720
4686.9,32767,528,1140,115,710
4694.5,32767,528,1141,115,710
4702.59,32767,528,1143,115,710
4709.46,32767,528,1145,115,710
4717.27,32767,528,1146,116,700
4725.22,32767,528,1148,116,700
4732.2,32767,528,1149,116,700
4740.1,32767,528,1151,116,700
4748.16,32767,528,1152,118,700
4755.94,32767,528,1154,118,700
4763.35,32767,528,1155,118,700
4770.37,32767,528,1157,121,690
4778.41,32767,528,1158,121,690
4785.28,32767,528,1160,121,690
4793.08,32767,528,1161,121,690
4801.14,32767,528,1162,123,690
4807.56,32767,528,1164,123,690
4815.6,32767,527,1165,123,690
4823.14,32718,527,1167,123,690
4830.1,31006,526,1168,123,690
4837.92,28653,524,1168,125,680
4846.16,23930,522,1169,122,680
5387.78,13334,611,1168,123,590
5394.99,14022,611,1169,123,590
5402.57,15559,610,1169,124,600
5410.25,17079,610,1169,124,600
5417.17,18264,610,1169,124,600
5424.74,18840,610,1169,125,600
5433,19112,610,1169,125,600
5439.63,19448,610,1168,125,600
5447.29,20041,610,1167,125,600
5454.88,20969,610,1166,123,610
5463.08,22090,610,1164,123,610
5469.94,22938,610,1161,123,610
5478.12,23930,609,1158,123,610
5485.61,24635,608,1155,123,610
5492.59,25179,607,1152,122,610
5500.2,25691,606,1149,122,610
5507.18,26171,605,1145,122,610
5515.09,26620,604,1141,120,620
5522.93,27100,603,1136,120,620
5529.67,27340,601,1132,118,620
5537.16,27564,600,1127,118,620
5545.34,27676,598,1122,116,630
5552.83,27868,597,1116,116,630
5560.05,28060,595,1111,115,630
5567.62,28156,594,1105,115,630
5575.3,28348,593,1100,113,630
5582.38,28525,591,1095,111,640
5591.09,28717,590,1091,111,640
5597.23,28925,589,1086,109,640
5605.3,29213,588,1082,109,640
5613.24,29373,587,1077,106,630
5620.01,29405,585,1073,106,630
5627.9,29373,584,1069,104,630
5635.69,29325,582,1064,104,630
5643.47,29341,580,1060,103,640
5650.92,29373,578,1055,103,640
5658.06,29453,576,1051,101,650
5665.81,29485,574,1046,101,650
5673.19,29517,572,1042,99,650
5680.39,29629,571,1038,99,660
5688.56,29805,569,1035,97,660
5695.27,29805,568,1032,97,660
5702.93,29885,567,1028,97,660
5710.9,29949,566,1025,94,660
5718.27,30141,565,1022,94,660
5725.92,29997,564,1019,92,660
5733.32,29917,563,1016,92,660
5740.34,29901,562,1013,90,660
5748.8,30029,562,1010,90,660
5756.07,30013,561,1007,90,660
5762.83,30093,561,1005,90,660
5771.99,30061,560,1002,90,660
5778.35,30109,560,1000,88,660
5785.33,30189,560,998,88,660
5793.22,30253,560,996,86,660
5800.93,30317,559,995,86,660
5807.93,30365,559,993,86,660
5815.72,30301,559,992,86,660
5823.97,30333,559,991,83,660
5830.41,30333,558,991,83,660
5838.28,30365,558,991,83,660
5846.62,29821,558,991,83,660
5853.27,28605,557,992,83,660
5861.68,27372,556,994,83,660
5869.23,25643,556,997,83,660
5875.3,22266,555,1002,83,660
5883.2,17271,554,1007,83,660
5891.08,8131,554,1013,84,650
5898.99,1856,554,1021,86,650
6184.2,5858,609,1165,123,580
6191.88,10116,609,1165,123,580
6200.04,12037,609,1165,121,580
6206.33,13190,609,1165,121,580
6214.45,14358,609,1165,121,580
6220.91,15751,607,1166,121,580
6228.74,16855,607,1166,121,580
6236.41,17752,607,1166,121,580
6243.98,18616,607,1166,121,580
6250.82,19112,607,1166,121,580
6258.59,19592,607,1166,121,580
6265.57,20233,607,1166,121,580
6273.41,20617,607,1166,121,580
6280.88,21129,608,1166,121,580
6288.34,22090,608,1165,121,580
6295.51,23002,609,1164,120,580
6302.97,23962,611,1163,120,580
6311.18,24955,612,1161,120,580
6317.62,25563,614,1159,121,590
6325.81,26236,616,1157,121,590
6333.53,26796,618,1154,119,600
6341.06,27580,621,1151,119,600
6348.35,28172,623,1147,119,600
6356.44,28717,625,1143,120,600
6362.97,29213,628,1139,119,610
6370.73,29565,630,1135,119,610
6378.69,29741,633,1131,119,610
6385.94,29805,635,1126,117,610
6393.87,30013,638,1121,118,620
6401.37,30157,641,1116,116,630
6409.4,30365,644,1111,116,630
6416.14,30622,647,1107,115,630
6424.05,30846,651,1101,113,630
6431.02,31198,654,1096,113,630
6439.44,31454,657,1091,112,640
6446.45,31806,660,1086,112,640
6453.49,32206,663,1081,110,650
6461.3,32558,666,1077,108,650
6469.08,32574,668,1072,108,650
6476.41,32686,670,1067,106,660
6484.22,32767,672,1063,104,660
6492.15,32767,674,1059,104,660
6498.86,32767,675,1054,102,680
6507.53,32767,677,1050,102,680
6514.35,32767,678,1046,100,680
6521.82,32767,680,1043,100,690
6529.19,32767,681,1039,98,690
6537.42,32767,682,1035,98,690
6544.4,32767,684,1032,95,690
6551.44,32767,685,1028,93,700
6559.44,32767,686,1025,93,700
6567.2,32767,688,1022,90,700
6574.07,32767,689,1019,90,710
6581.57,32767,690,1016,90,710
6589.17,32767,691,1012,87,710
6596.68,32767,692,1009,87,720
6604.57,32767,693,1006,84,720
6611.54,32767,694,1003,84,720
6619.55,32767,695,1001,80,730
6627.02,32767,696,998,80,730
6633.63,32767,697,996,77,730
6641.82,32767,697,994,73,730
6649.6,32767,698,992,73,730
6656.67,32767,699,990,70,730
6665.23,32767,699,988,70,730
6672.36,32767,700,987,69,740
6679.12,32767,700,986,65,740
6687.28,32767,701,985,65,740
6694.57,32767,701,984,65,740
6709.11,32767,701,983,62,730
6724.68,32767,701,984,62,730
6731.07,32767,701,986,62,730
6739.33,32767,701,988,62,730
6747.2,31438,700,992,62,730
6754.06,28733,698,996,62,730
6761.75,24043,695,1001,65,740
6769.86,9684,691,1006,67,730
7024.81,13270,579,1066,99,600
7033.3,13606,579,1066,99,610
7039.8,14102,579,1066,99,610
7047.63,14982,579,1066,99,620
7054.18,16455,579,1066,99,620
7061.94,17768,578,1066,98,630
7068.76,18632,578,1066,98,630
7076.29,19528,578,1066,98,630
7084.29,20553,578,1066,98,640
7092.13,21417,578,1066,98,640
7099.69,21962,578,1066,98,640
7106.98,22266,578,1066,98,640
7114,22458,577,1066,98,640
7126.9,22554,577,1066,98,640
7129.72,22634,576,1066,98,640
7136.88,22682,576,1066,98,640
7143.78,22794,575,1066,98,640
7159.39,22954,575,1066,98,640
7174.06,23114,575,1066,98,640
7181.68,23322,575,1066,98,640
7189.24,23498,575,1066,98,640
7196.07,23802,576,1067,98,640
7203.93,24075,577,1067,98,640
7210.6,24795,578,1067,98,640
7218.07,25387,580,1068,98,640
7227.06,25979,582,1068,98,640
7233.37,26476,585,1068,98,640
7241.23,26844,587,1069,98,640
7249.01,27196,590,1069,98,640
7256.05,27548,593,1070,100,640
7263.76,27852,596,1070,100,640
7271.87,28172,599,1070,100,640
7278.41,28429,602,1071,101,650
7286.67,28653,606,1071,101,650
7294.09,28797,609,1072,101,650
