6935.6,800,845,1186,98,630
6943.15,7811,845,1186,98,630
6951.43,10452,845,1186,98,640
6959.2,11445,845,1186,98,640
6965.71,11621,845,1186,99,650
6972.95,12117,845,1186,99,650
6981.24,12549,845,1186,96,650
6989.47,13462,845,1186,96,650
6995.52,14598,845,1186,96,650
7006.33,15447,845,1186,96,650
7010.86,15895,845,1186,96,650
7018.46,16663,845,1186,96,650
7026,17159,845,1186,96,650
7032.77,17447,844,1186,99,650
7041.95,18168,844,1186,99,650
7048.11,19336,844,1186,99,650
7055.68,20217,843,1186,99,650
7062.96,20793,843,1185,99,660
7069.86,21289,843,1185,99,660
7077.34,21561,842,1184,99,660
7085,21785,842,1184,99,660
7093.28,22042,841,1183,99,660
7100.07,22346,841,1183,99,660
7107.82,22618,840,1182,99,660
7115.8,22906,840,1181,99,660
7122.62,23050,839,1180,97,660
7130.48,23114,839,1179,97,660
7139.4,23178,838,1179,97,660
7145.72,23194,838,1178,97,660
7153.03,23210,838,1177,97,660
7160.7,23258,838,1176,97,660
7167.86,23226,837,1175,94,660
7175.64,23290,837,1174,94,660
7185.03,23274,837,1172,94,660
7190.32,23306,837,1171,94,660
7198.17,23338,837,1170,94,660
7206.37,23258,837,1169,94,660
7214.17,23290,837,1167,92,660
7222.67,23226,837,1166,92,660
7228.83,23210,837,1165,92,660
7235.4,23290,837,1164,92,660
7244.25,23194,837,1163,92,660
7253.04,23242,837,1162,92,660
7258.24,23258,837,1162,92,660
7265.85,23274,837,1161,92,660
7273.88,23290,837,1160,92,660
7281.71,23306,837,1160,92,660
7288.2,23322,837,1159,90,660
7296.19,23338,837,1158,90,660
7310.71,23338,837,1157,90,660
7326.7,23338,837,1156,90,660
7341.39,23338,837,1155,90,660
7348.53,23386,836,1154,90,660
7355.47,23418,836,1154,90,660
7363.28,23418,836,1153,90,660
7371.01,23434,836,1152,90,660
7377.9,23450,836,1151,90,660
7387.47,23434,835,1151,90,660
7392.64,23418,835,1149,90,660
7400.45,23418,835,1148,90,660
7408.36,23402,835,1147,90,660
7417.67,23514,835,1146,90,660
7423.59,23498,834,1145,90,660
7430.84,23498,834,1143,90,660
7438.67,23514,834,1142,90,660
7445.11,23546,834,1140,90,660
7453.39,23546,834,1139,90,660
7461.14,23530,833,1138,90,660
7468.12,23482,833,1136,90,660
7477.45,23466,833,1135,90,660
7483.48,23482,833,1134,90,660
7490.59,23466,833,1132,88,660
7498.33,23482,832,1131,88,660
7506.26,23466,832,1129,88,660
7514.73,23482,832,1127,88,660
7521.47,23546,832,1125,88,660
7528.84,23530,832,1123,86,660
7538.52,23818,831,1121,86,660
7543.88,23994,831,1118,86,660
7554.04,24267,831,1116,86,660
7558.37,24475,830,1114,86,660
7566.26,24715,830,1112,83,660
7574.13,24891,829,1110,83,660
7581.13,25003,829,1108,85,670
7588.91,25131,829,1106,85,670
7596.99,25275,828,1104,85,670
7603.74,25419,828,1101,85,670
7611.57,25531,827,1099,85,670
7620.13,25723,827,1097,85,670
7626.22,25995,826,1095,85,670
7635.66,26252,826,1093,85,670
7641.94,26476,825,1091,85,670
7648.85,26492,825,1089,85,670
7657.03,26588,824,1087,83,670
7664.87,26732,824,1085,83,670
7672.05,26764,824,1083,83,670
7680.99,26812,824,1082,83,670
7687.72,26732,824,1081,83,670
7694.48,26620,824,1080,83,670
7702.83,25899,824,1079,83,670
7710.16,23498,824,1079,83,670
7718.11,16791,824,1081,83,670
8415.3,3633,892,1191,92,640
8421.96,4978,892,1191,92,640
8430.1,7555,892,1191,92,640
8437.98,8419,892,1191,92,640
8444.55,9348,892,1191,92,640
8451.89,10596,892,1191,92,650
8460.78,12437,892,1191,92,650
8467.95,14230,892,1191,92,650
8474.66,16071,892,1191,92,650
8482.29,17287,892,1190,92,650
8489.83,18072,892,1190,92,650
8496.92,18744,892,1189,92,650
8504.41,19384,892,1187,92,640
8511.37,19961,892,1186,92,640
8518.66,20441,892,1184,92,640
8526.7,20985,892,1181,92,640
8534.31,21561,892,1179,92,640
8541.08,22154,892,1176,90,640
8548.76,22522,892,1173,90,640
8556.98,22858,892,1169,90,640
8564.22,23178,892,1166,90,640
8571.29,23450,892,1163,90,640
8578.99,23770,893,1159,90,640
8585.59,24123,893,1156,90,640
8593.4,24395,893,1154,90,640
8601.33,24747,893,1151,90,640
8608.17,25035,893,1149,90,640
8615.46,25275,894,1146,90,640
8623.47,25515,894,1144,90,640
8629.76,25755,894,1141,90,640
8637.87,25915,894,1139,90,640
8645.64,25979,894,1136,88,640
8652.71,25931,894,1134,88,640
8660.08,25947,894,1132,88,640
8667.87,25963,894,1130,88,650
8674.78,26043,894,1128,86,650
8682.32,26075,894,1126,86,650
8690.31,26123,894,1123,86,650
8696.58,26107,894,1121,86,650
8704.62,26203,894,1118,86,650
8711.92,26316,894,1115,84,650
8719.09,26460,893,1112,84,650
8726.67,26668,892,1109,84,650
8734.47,26812,892,1106,84,650
8741.3,27068,891,1103,83,660
8749.59,27084,891,1100,83,660
8756.61,27276,890,1097,83,660
8763.6,27340,889,1094,83,660
8771.28,27404,889,1091,83,660
8778.84,27532,888,1089,83,660
8786.02,27548,888,1087,81,660
8793.58,27596,888,1086,81,660
8801.24,27580,888,1084,81,660
8807.96,27612,888,1084,81,670
8815.69,27372,888,1083,81,670
8823.93,25627,888,1083,81,670
8831.42,20729,888,1084,78,670
8838.15,10180,888,1085,78,670
9380.35,16551,815,1156,98,640
9386.87,18392,815,1156,98,640
9394.12,18232,815,1156,96,640
9401.96,18600,815,1156,96,650
9409.58,18600,814,1156,96,650
9416.5,18536,814,1156,97,660
9424.26,18264,814,1156,97,660
9431.07,17992,814,1156,97,660
9439.85,18104,814,1156,97,660
9446.29,17960,814,1156,97,660
9453.22,17704,815,1156,97,660
9462.56,18024,816,1156,97,660
9469.99,18216,818,1156,97,660
9475.65,18360,819,1156,97,660
9483.88,18488,821,1156,97,660
9492.87,18552,823,1156,97,660
9498.82,18728,825,1156,97,660
9507.47,18776,828,1156,97,660
9514.34,18872,830,1156,97,660
9521.06,18920,833,1156,97,660
9528.74,19032,835,1156,97,660
9536.58,19240,838,1156,97,660
9543.56,19608,841,1156,97,660
9551.41,19881,843,1157,97,660
9559.22,20281,846,1157,97,660
9567.65,20457,849,1157,94,660
9574.34,20697,852,1157,94,660
9582.55,20809,854,1158,94,660
9589.43,20953,857,1158,94,660
9597.67,20969,859,1158,94,660
9606.23,21065,861,1158,94,660
9611.68,21145,864,1158,94,650
9620.98,21225,866,1158,94,660
9627.89,21337,868,1158,94,660
9635.31,21433,869,1158,94,660
9642.42,21449,871,1158,94,660
9651.41,21497,873,1158,94,660
9657.85,21593,874,1157,94,660
9664.99,21641,876,1157,94,660
9674.26,21705,877,1157,94,660
9681.34,21705,878,1156,94,660
9687.67,21801,879,1156,94,660
9696.18,21817,880,1156,94,660
9703.23,21673,881,1155,94,660
9710.07,21609,883,1155,95,670
9718.02,21673,884,1155,95,670
9725.69,17832,884,1155,92,670
9732.68,4386,884,1156,92,670
10681.5,2032,968,1198,92,610
10688,2833,967,1198,92,610
10696,3265,967,1198,92,610
10703.9,3601,967,1199,92,620
10710.7,3857,967,1199,92,620
10718,4049,967,1199,92,620
10726.1,4402,967,1199,92,620
10732.7,4802,967,1199,92,620
10740.8,5298,967,1199,92,630
10748.1,6482,967,1199,92,630
10755.4,8051,966,1199,92,630
10763,8996,966,1199,92,630
10771.2,9204,966,1198,92,630
10778.2,9348,966,1198,92,640
10785,9492,965,1197,92,640
10793.1,9764,965,1197,92,640
10799.1,11253,964,1196,92,640
10807.2,11957,964,1196,92,640
10814.8,12485,963,1195,92,640
10821.8,13286,963,1195,92,640
10829.2,14118,962,1195,92,650
10837.3,14918,962,1194,92,650
10843.8,15655,961,1194,92,650
10852.3,16295,961,1194,92,650
10859.3,16855,961,1193,92,650
10867.7,17239,960,1193,92,650
10873.3,17736,960,1193,92,650
10887.1,18248,959,1192,92,650
10890.3,18760,959,1192,92,650
10896.4,19432,959,1192,92,650
10904.1,19913,958,1191,92,650
10911.5,20265,958,1191,92,650
10918.8,20393,958,1190,92,650
10926.6,20569,957,1190,92,650
10934.4,20809,957,1189,92,650
10941.4,21225,956,1189,92,650
10949.1,21833,956,1188,92,650
10956.2,22346,955,1188,90,650
10962.7,22602,955,1187,90,650
10970.9,22778,955,1187,90,650
10978.1,22874,954,1186,90,650
10985.6,22922,954,1186,90,650
10992.6,22986,954,1186,90,650
11000.9,23082,954,1186,90,650
