2497.26,15703,338,827,76,490
2505.42,15703,338,827,75,480
2512.24,15623,338,827,76,460
2519.97,16247,338,827,75,460
2526.84,16359,338,827,76,450
2533.92,16423,338,827,75,440
2541.67,16471,350,841,75,440
2548.69,16583,355,846,74,440
2556.87,16775,360,852,74,440
2564.1,17047,366,858,74,440
2572.83,17480,372,865,74,440
2578.98,17560,379,871,75,440
2586.55,17784,386,878,74,450
2593.6,17864,392,884,74,450
2601.1,18024,399,891,76,450
2608.99,18296,405,897,75,460
2615.99,18696,410,904,76,460
2623.96,19016,414,910,76,470
2631.09,19272,419,915,77,470
2638.19,19512,422,921,77,480
2645.83,19656,425,926,77,480
2654.05,19785,428,931,78,490
2660.38,19929,430,935,78,490
2668.57,20009,432,940,79,500
2676.03,20217,433,945,79,500
2683,20329,434,950,80,520
2690.75,20473,435,955,80,520
2698.49,20553,435,961,81,520
2706.51,20649,435,966,81,530
2712.77,20777,435,972,82,530
2720.67,20793,435,978,82,530
2727.58,20809,435,984,83,530
2735.13,20825,434,990,83,530
2742.96,20969,433,997,85,530
2750.7,21225,432,1004,86,530
2757.38,21337,431,1011,86,530
2765.43,21497,430,1017,87,530
2773.15,21657,428,1024,89,530
2779.91,21705,426,1029,90,530
2787.68,21641,423,1035,90,530
2794.49,21641,420,1040,90,530
2802.16,21689,417,1045,91,530
2810.2,21641,413,1049,93,520
2816.95,21689,409,1053,93,520
2824.4,21721,406,1057,94,520
2832.01,21833,403,1060,94,520
2838.83,21817,400,1063,95,510
2847.05,21946,398,1066,96,510
2854.4,21946,397,1068,96,510
2861.08,21946,396,1070,96,500
2868.89,21914,395,1072,97,500
2876.65,21994,394,1074,97,500
2884.36,21962,394,1076,98,500
2891.07,22010,394,1078,98,500
2899.17,22026,393,1079,99,490
2906.75,22074,393,1080,99,490
2913.56,22090,393,1081,99,490
2921.21,22106,392,1081,99,490
2929.16,22090,392,1082,100,490
2935.89,22074,392,1082,100,490
2944.06,22090,392,1082,100,490
2951.13,22234,392,1082,100,490
2958.07,22298,392,1082,100,490
2966.08,22138,392,1082,101,480
2973.91,22266,392,1082,101,480
2980.85,22378,392,1082,101,480
2988.07,22506,392,1082,101,480
2996.24,22554,392,1082,101,480
3002.97,22634,392,1082,101,480
3010.91,22778,392,1082,101,480
3018.16,22762,392,1082,102,490
3025.37,22858,391,1082,102,490
3032.62,23082,390,1082,102,490
3041.48,23402,389,1081,102,490
3047.28,23418,386,1080,102,490
3054.98,23466,383,1078,102,490
3062.84,23530,379,1076,101,500
3069.89,23482,375,1074,101,500
3078.48,23210,370,1071,101,500
3084.93,23034,365,1068,100,490
3093.07,23002,360,1066,100,490
3099.68,22938,356,1063,99,490
3107.46,22906,352,1060,99,490
3115.69,22874,348,1057,99,480
3122.22,22826,345,1054,99,480
3129.77,22826,343,1050,98,470
3136.91,22842,341,1046,98,470
3144.45,22746,339,1042,98,470
3152.17,22826,339,1038,96,470
3158.96,22730,339,1032,96,460
3166.69,22794,340,1026,96,460
3174.37,22810,341,1019,95,460
3181.1,22858,344,1011,94,460
3188.96,22698,347,1003,94,460
3196.71,22666,352,993,93,450
3204.82,22586,357,984,92,450
3211.26,22634,363,975,91,460
3219.45,22842,369,966,90,460
3226.51,23018,376,958,90,460
3233.75,22874,383,951,89,460
3241.1,22922,391,945,88,460
3248.86,22730,398,939,87,470
3255.59,22634,405,933,86,470
3263.64,22618,412,927,85,470
3270.66,22682,418,922,84,480
3278.07,22746,424,916,83,480
3285.89,22890,430,911,83,480
3293.67,23018,435,907,82,490
3300.74,22922,441,902,82,490
3308.14,22986,446,897,80,500
3316.35,22986,450,893,80,500
3322.88,22890,455,888,79,500
3330.89,22810,460,883,79,500
3338.2,22794,464,878,79,500
3344.93,22666,468,873,78,500
3352.98,22714,473,868,78,500
3360.71,22682,477,864,77,510
3367.46,22618,480,860,77,510
3375.08,22538,484,856,77,510
3383.02,22570,488,853,76,510
3389.44,22074,491,850,76,520
3397.82,21978,495,848,76,520
3405.1,21914,498,846,76,520
3412.54,21946,501,844,75,530
3419.74,21898,504,842,75,530
3428.4,21962,507,840,75,530
3434.14,21930,508,839,74,540
3442.17,21962,510,839,74,540
3449.94,21833,511,838,74,540
3461.28,21753,511,838,74,550
3465.65,21689,511,838,74,550
3472.19,21673,511,838,74,550
3479.35,21641,512,838,74,550
3494.74,21625,512,838,74,550
3502.03,21593,512,838,74,550
3510.56,21609,512,838,74,550
3516.81,21625,512,838,73,560
3523.78,21561,512,838,73,560
3531.38,21449,512,838,73,560
3539.24,21337,512,838,73,560
3546.79,21225,512,839,73,560
3553.85,21289,512,841,73,560
3561.52,21369,513,842,73,560
3569,21417,514,844,75,560
3576.22,21449,515,847,75,560
3583.65,21481,517,850,75,560
3590.95,21561,519,853,75,560
3598.06,21593,521,857,76,560
3606.76,21625,523,861,76,560
3613.84,21577,526,866,76,560
3620.54,21529,529,872,78,560
3628.48,21449,533,879,79,570
3636.07,21401,536,887,79,570
3643.05,21481,539,896,81,570
3650.72,21609,543,906,81,570
3658.47,21817,546,915,82,580
3665.02,22090,549,925,84,580
3673.19,21866,552,934,85,580
3680.56,21898,555,942,87,580
3688.28,21978,557,950,88,590
3695.02,21946,559,957,88,590
3703.81,22090,561,964,90,600
3709.66,22186,563,971,90,600
3717.4,22266,564,978,92,610
3725.18,22154,565,985,92,610
3731.86,22122,565,992,94,610
3739.82,22058,566,999,95,610
3747.5,22170,566,1005,95,610
3754.19,22202,566,1010,97,610
3762.08,22362,566,1015,99,610
3769.83,22602,566,1020,99,610
3776.56,22794,564,1025,101,610
3784.93,22954,563,1029,101,610
3791.84,22922,561,1033,102,600
3798.65,22826,558,1037,104,600
